name,state,Risk_Score,problem_statement,proof_of_capability,idea_clarity,differentiation,gtm_strategy,business_model,vagueness,credibility
UFO Cam Network,failed,4.651788408686564,6.0,8.0,7.0,6.0,5.0,4.0,3.0,7.0
Shadow Chasers 2017 Eclipse High Altitude Balloon Project,failed,2.175874877681765,6.0,8.0,9.0,7.0,4.0,5.0,6.0,7.0
Kingmaker â The Ravenâs Bloody Crown,successful,1.9424134354670708,6.0,4.0,8.0,7.0,5.0,6.0,4.0,7.0
High-end Leather Brogue Shoes gold/chrome/holo,successful,2.3403290174705758,2.0,1.0,3.0,2.0,1.0,2.0,8.0,4.0
Lucha Loafers,successful,1.9417618288242477,6.0,4.0,8.0,6.0,5.0,4.0,3.0,6.0
"Irene, LucÃ­a y el VÃ©rtigo",successful,0.46239125050669405,6.0,8.0,9.0,7.0,4.0,5.0,2.0,8.0
Insect Wars (VR ReBoot),failed,7.341952554822294,6.0,4.0,8.0,7.0,5.0,6.0,3.0,6.0
31 GHOST STORIES: an illustrated folklore book,successful,0.2099193358413276,2.0,8.0,9.0,6.0,7.0,5.0,4.0,8.0
The Vampire Autopsies,successful,0.8234520196987749,6.0,8.0,9.0,7.0,6.0,5.0,4.0,8.0
Handmade Fashionable Italian Shoes - Establishing GUILLERMO,successful,3.343969119533007,6.0,4.0,7.0,6.0,5.0,5.0,4.0,6.0
Tricera Hi-Tops,successful,5.693961226260374,6.0,4.0,8.0,6.0,5.0,7.0,4.0,6.0
Gold Brogue Shoes for men/women Full leather,successful,2.7474572668250987,2.0,3.0,4.0,2.0,1.0,2.0,2.0,4.0
Ghost Forest. Volume I,successful,0.36953413363975285,2.0,6.0,8.0,7.0,5.0,4.0,3.0,6.0
Adventures of Neer and Ignis,successful,0.14945278988085176,2.0,8.0,9.0,6.0,4.0,7.0,3.0,8.0
'Thank You' - A Dylan Quintero Film,successful,3.986921209807676,6.0,2.0,8.0,4.0,3.0,2.0,2.0,6.0
An Affair,successful,1.2622009267637457,6.0,8.0,9.0,7.0,4.0,3.0,2.0,8.0
Creative Coloring,failed,6.13566888139661,4.0,2.0,6.0,4.0,2.0,2.0,3.0,4.0
"Game App ""Smokybrain"" with triangular puzzles pieces",failed,6.610836576451355,6.0,8.0,9.0,7.0,4.0,8.0,6.0,7.0
Scotland's Independent Space Exploration Team (SISET),failed,2.3355877564138394,6.0,4.0,8.0,6.0,5.0,4.0,3.0,6.0
"Hypertelescope, Tomorrow's Telescope, le TÃ©lescope du Futur",failed,5.046789079551154,8.0,6.0,9.0,8.0,7.0,5.0,4.0,8.0
Spiders! - An Adorable Children's Book About Spiders,successful,0.46700664299667793,6.0,8.0,9.0,7.0,8.0,6.0,4.0,8.0
The Wolfverse: why choose wolf shifter paranormal romance,successful,0.5953031056175406,2.0,6.0,8.0,4.0,5.0,3.0,4.0,6.0
RIDEBRO: Handmade Premium Sandals Made of Discarded Tires,successful,3.9184782391231563,6.0,4.0,8.0,6.0,5.0,7.0,4.0,6.0
War Plague Sister - female miniatures for 3d printing,successful,2.8491122165386393,4.0,6.0,5.0,4.0,3.0,2.0,8.0,4.0
Dean Newkirk :: Debut Album,successful,2.7839404964414918,2.0,1.0,6.0,4.0,3.0,2.0,2.0,6.0
Space station in a geostationary orbit,failed,6.9340788845634975,6.0,2.0,8.0,4.0,3.0,5.0,4.0,6.0
Finding Near Earth Asteroids (NEOs) before they find us.,failed,5.615667095340752,8.0,6.0,9.0,7.0,4.0,5.0,3.0,8.0
CRINGE WIZARD: A TTRPG Isekai Light Novel,successful,1.1937943300565157,6.0,8.0,9.0,7.0,6.0,8.0,4.0,8.0
"With All My Love, Jack",successful,3.886458421812482,6.0,2.0,8.0,4.0,3.0,2.0,2.0,4.0
Forever & Always,successful,3.765524613379302,2.0,1.0,6.0,4.0,3.0,2.0,2.0,4.0
Copenhagen Central Station,successful,4.948909224741612,6.0,4.0,8.0,6.0,7.0,5.0,4.0,7.0
Caleb Allen: Life Is A Game,successful,2.052532505313016,4.0,6.0,8.0,7.0,5.0,6.0,4.0,7.0
Josh Hoaby Album Project,successful,3.1983081500046664,6.0,4.0,8.0,6.0,5.0,7.0,4.0,8.0
PILGRIMAGE: Steve Bell's 25th Anniversary Album Project,successful,3.5018830883650875,6.0,4.0,8.0,6.0,5.0,4.0,2.0,7.0
"Destiny Love's Debut Album, ""Heart of Earth""",successful,2.1328634316754256,2.0,4.0,6.0,5.0,3.0,2.0,8.0,4.0
Mormon Guitar is making an album!,successful,2.476262808368869,6.0,4.0,8.0,6.0,7.0,5.0,4.0,7.0
SolarShield,failed,7.315125596980843,6.0,8.0,9.0,7.0,4.0,5.0,2.0,6.0
delicate balance,successful,2.2286981069384524,4.0,6.0,8.0,5.0,3.0,2.0,2.0,6.0
Epic Characters: Cossack on the Hunt,successful,0.16552582302998387,2.0,8.0,9.0,6.0,4.0,3.0,2.0,7.0
New Music for Brandon & Chrysta,successful,4.896988517098158,4.0,2.0,6.0,4.0,3.0,2.0,2.0,6.0
ADVENTURES OF YOUNG H. G. WELLS - Books That Spark Wonder,successful,1.8112700441779273,6.0,4.0,8.0,7.0,5.0,3.0,2.0,6.0
Beyond Pomegranate & Thorns,successful,1.3603514512176118,4.0,6.0,8.0,7.0,5.0,3.0,2.0,8.0
Scorched Souls,failed,4.485191535242023,6.0,4.0,8.0,7.0,6.0,5.0,4.0,7.0
Ulysses Hercules Escobar-Debut EP,failed,4.366954732197267,4.0,6.0,8.0,4.0,3.0,5.0,2.0,6.0
Globo en el espacio/Globe in space,failed,6.57829371997275,4.0,2.0,6.0,4.0,2.0,3.0,8.0,4.0
Project Split Skies,failed,5.506146119158477,4.0,2.0,6.0,4.0,3.0,2.0,2.0,4.0
Buy a Star Trek Replica Apartment,failed,9.2135826374407,2.0,1.0,6.0,4.0,2.0,1.0,8.0,3.0
The Ferrari 250 GTO Spotting Guide,successful,3.6829618646006113,6.0,4.0,8.0,6.0,5.0,4.0,2.0,6.0
Flying Eye Monsters,successful,1.319393309394492,6.0,8.0,9.0,7.0,6.0,8.0,4.0,7.0
Eldra Emberfyre - miniatures & Collectibles for 3D printing,successful,2.0556371385242134,6.0,4.0,8.0,6.0,4.0,5.0,2.0,7.0
FRSN | Leave a footprint different from others,failed,3.525178505859964,6.0,4.0,8.0,7.0,6.0,5.0,3.0,7.0
Ufo Research Vehicle,failed,4.913545137690502,4.0,2.0,6.0,4.0,3.0,2.0,2.0,4.0
Beyond Earth,failed,5.420064400618177,4.0,2.0,6.0,4.0,3.0,2.0,2.0,5.0
Ready to go to record an album and give live concerts,failed,8.55267717203449,4.0,2.0,6.0,4.0,3.0,5.0,8.0,4.0
Save the Atlas,failed,7.137378221204159,2.0,1.0,8.0,6.0,2.0,1.0,2.0,4.0
The Night by Alison J. Carr,successful,0.865872608268643,8.0,9.0,9.0,8.0,7.0,6.0,2.0,8.0
"BOLDERS CLUB | Beautiful, Comfortable Sneakers That Inspire.",failed,2.530634071776301,4.0,6.0,8.0,7.0,5.0,6.0,4.0,7.0
Make 100 Prayer Wheels,successful,0.800898995658611,2.0,6.0,8.0,4.0,5.0,3.0,2.0,6.0
The Spacecraft Propulsion Breakthrough of the 21st Century,failed,6.737952221967798,4.0,6.0,8.0,9.0,7.0,5.0,2.0,4.0
The Observer Project,failed,7.768082658491169,6.0,4.0,8.0,6.0,5.0,7.0,4.0,7.0
A User's Guide to Yarn: The Ultimate Book for Yarn Nerds,successful,3.602739022311907,8.0,6.0,9.0,8.0,7.0,8.0,4.0,8.0
(FS-SEP) Father & Son -Space Exploration Projects,failed,4.428054783987209,2.0,1.0,6.0,4.0,3.0,2.0,8.0,4.0
Kireji: A Handbound Queer Romantasy,successful,0.3695007317737753,2.0,6.0,8.0,7.0,5.0,4.0,3.0,6.0
"The Twisted Society: A Banned, Pitch-Black Demon Romance",successful,0.3918542189321028,2.0,6.0,8.0,7.0,5.0,4.0,3.0,6.0
Mulberry: A London Film School Graduation Short Film,failed,3.5074600614308125,6.0,4.0,8.0,7.0,5.0,3.0,2.0,6.0
When No One Else Believed--The Movie,failed,8.434224598041537,2.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0
Reddot Essentials: Slippers with a Singapore Identity.,failed,7.224138056911677,6.0,4.0,8.0,7.0,5.0,6.0,4.0,7.0
Neomax Ultra V1,failed,6.035542016367352,6.0,2.0,8.0,7.0,4.0,5.0,6.0,7.0
Make 100 Glass Marbles,successful,2.504134156867198,4.0,6.0,7.0,5.0,3.0,2.0,2.0,6.0
Female Miniature Figurine - Ostara,successful,1.0235051892214897,2.0,3.0,4.0,2.0,1.0,1.0,8.0,4.0
Legendary Orc Warriors Regiment PHYSICAL FORGE,successful,1.378712899435005,6.0,8.0,9.0,7.0,6.0,8.0,4.0,8.0
âLostâ Worship EP2,failed,5.811337519753533,2.0,1.0,6.0,4.0,2.0,1.0,3.0,4.0
Boss Fight Books: Season 8 - The Depths Below,successful,1.2363325776361933,8.0,9.0,9.0,8.0,7.0,8.0,6.0,8.0
"Hey Oliver, Are You There?",successful,2.140286387158138,4.0,2.0,8.0,6.0,4.0,3.0,2.0,6.0
Yarn Dragon Factory Store,successful,1.6559567255701368,6.0,8.0,9.0,7.0,6.0,8.0,4.0,8.0
Compound Footwear - Motorsport Tyres Re-Engineered,failed,5.861371122850851,8.0,6.0,9.0,8.0,7.0,8.0,4.0,8.0
MSTARI WA MAISHA,successful,0.9584830217791795,6.0,8.0,9.0,7.0,5.0,6.0,4.0,7.0
You Love My Love [Single] by John David Music,failed,7.133137502282887,2.0,1.0,3.0,2.0,1.0,1.0,8.0,4.0
Your Own Private Universe: The 7th 'How To Be Dead' Story,successful,0.3196002981092594,2.0,8.0,9.0,6.0,8.0,4.0,2.0,8.0
Amazon KDP: The Publishing Profit Blueprint,successful,1.64032026310303,8.0,6.0,9.0,7.0,8.0,8.0,4.0,8.0
Help Sylvia Rose!,failed,2.32637207013933,6.0,4.0,8.0,6.0,5.0,4.0,3.0,6.0
Plushie Dragons,successful,1.8665873346089146,2.0,0.0,8.0,6.0,2.0,0.0,1.0,2.0
Dog Phone Accessories,successful,1.3288542318564012,4.0,6.0,8.0,7.0,5.0,4.0,3.0,6.0
Hysoxs - Hybrid Fitness Racing Sock!,failed,2.4505782085057737,6.0,4.0,8.0,7.0,5.0,6.0,4.0,7.0
Music Release,failed,7.929199423997574,2.0,1.0,2.0,2.0,1.0,1.0,9.0,4.0
Peace Treaty: I Am The Light,failed,7.187230236181396,4.0,2.0,6.0,5.0,3.0,2.0,8.0,4.0
Crochet Baphomet - Set of Sweet Occult Plushies,successful,2.2353451913790137,2.0,1.0,3.0,2.0,1.0,2.0,8.0,4.0
MAKE 100 - originelle Geschenkverpackung - HÃ¤kelprodukte,successful,1.9761566196523883,6.0,4.0,8.0,7.0,5.0,6.0,4.0,7.0
Fly Label Italy: Handcrafted Luxury Sneakers,failed,8.038557941046024,6.0,2.0,8.0,6.0,4.0,5.0,3.0,7.0
3D Printed Dragons - Wings of Fire,successful,0.6981451340196121,6.0,8.0,9.0,7.0,6.0,8.0,4.0,8.0
Music for The Lord Jesusð,failed,8.777925446669627,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
Angels and Saints Music Album,failed,5.196551493670496,6.0,4.0,8.0,6.0,3.0,5.0,4.0,7.0
Being Super and Being Villainous: A Dual Book Launch,successful,2.8576737226541313,6.0,4.0,8.0,7.0,6.0,5.0,4.0,7.0
"Te extraÃ±o, Te adoro y Te echo de mÃ¡s",failed,7.155872241469772,6.0,2.0,8.0,6.0,4.0,3.0,5.0,7.0
"Flytrap from Venus, and the works of Lovecraft",successful,1.4989262983601304,2.0,8.0,6.0,4.0,3.0,5.0,2.0,6.0
Farmer the Rigger,successful,1.5039441041692214,2.0,6.0,8.0,7.0,4.0,3.0,2.0,6.0
The Sky Rabbit's House,successful,3.8423786719338073,2.0,4.0,6.0,5.0,3.0,2.0,2.0,6.0
Bradley Nelson's Debut Album: Seek and Ye Shall Find,failed,2.941536429394449,4.0,6.0,8.0,7.0,5.0,6.0,4.0,7.0
Hacia la luz: mini-Ã¡lbum 2022 / Into the light EP,failed,7.1128235702413996,4.0,2.0,6.0,4.0,3.0,5.0,6.0,5.0
THRACIAN WEDDING,failed,7.472339749870844,2.0,1.0,6.0,4.0,3.0,2.0,2.0,4.0
Distribution Fall,failed,7.071437550653005,2.0,1.0,3.0,2.0,1.0,1.0,8.0,2.0
Watch your mouth ...throw an F bomb Christmas Run!,successful,3.0611603253336774,4.0,2.0,6.0,4.0,3.0,5.0,2.0,6.0
Crochet Chicken and Palm Sized Octopus,successful,2.5493925376324347,4.0,2.0,6.0,4.0,2.0,3.0,8.0,6.0
Natur Athletics: Minimalist Soccer and Basketball Shoes,failed,4.23235730023507,6.0,8.0,9.0,7.0,6.0,5.0,4.0,7.0
Sneakers Sati,failed,8.744735141329993,6.0,2.0,7.0,5.0,4.0,6.0,3.0,7.0
Burden of the Beast,successful,2.3220615104614484,2.0,4.0,6.0,5.0,3.0,2.0,4.0,6.0
The Warlock - A Fantasy STL Diorama (Kickstarter Exclusive!),successful,0.6685845918387523,6.0,8.0,9.0,7.0,6.0,8.0,4.0,8.0
The Summer Treasure,successful,2.2389909529870256,6.0,4.0,8.0,6.0,5.0,4.0,3.0,7.0
Hyper Hitter - The Smart Boxing Trainer for Rigs or Walls,successful,1.8860999297206593,8.0,9.0,9.0,8.0,7.0,8.0,4.0,8.0
NoTime - First Sustainable Sneakers made from Tennis balls,failed,4.19618734946229,6.0,4.0,8.0,7.0,5.0,6.0,4.0,7.0
"Make 100: Walking Cthulhu, A Lovecraft automaton",successful,1.2031514190222448,2.0,8.0,6.0,4.0,3.0,5.0,2.0,6.0
LAUREL AND HARDY: A TRUE LOVE STORY (VOLUME 2),successful,2.5580764893949537,8.0,9.0,9.0,8.0,7.0,6.0,2.0,8.0
Ashy & Ari: Inspiring Kids with Stories of Real-World Heroes,successful,2.583498634590743,8.0,6.0,9.0,8.0,7.0,6.0,4.0,8.0
New Book Novel series Yoranthium tentative movie adaptation,failed,3.9750827313585813,4.0,2.0,6.0,5.0,4.0,3.0,6.0,5.0
"R-Kind Vegan sneaker - gender-neutral, made for comfort.",failed,4.531943666223402,6.0,7.0,8.0,6.0,5.0,7.0,4.0,8.0
Odd-Expression,failed,4.664318475216719,4.0,2.0,8.0,6.0,4.0,5.0,3.0,6.0
Ein Gebet an mich selbst,successful,2.8604692242362217,6.0,4.0,8.0,7.0,5.0,3.0,2.0,6.0
Common Bonds 2,successful,2.906855713517694,8.0,6.0,9.0,8.0,7.0,8.0,4.0,8.0
Young Adult Novel: Slip,successful,4.013444449982978,8.0,2.0,9.0,6.0,4.0,3.0,2.0,6.0
Animal Scarves to Help the Animals!,successful,3.3329440634236773,4.0,2.0,6.0,4.0,3.0,2.0,8.0,4.0
Hand Crafted Winter Hats and Christmas Bundles,successful,1.8045044372493924,4.0,6.0,8.0,5.0,4.0,6.0,3.0,7.0
LingoYak: The Future of Language Learning,successful,2.302401813175986,8.0,6.0,9.0,8.0,7.0,8.0,4.0,8.0
Cotton Kandy needs your support to make NEW SHOES,failed,5.8940684160741945,6.0,4.0,7.0,5.0,3.0,6.0,4.0,7.0
Sok Shack - Socks for Literally All Kinds of People,failed,6.000313481230037,6.0,2.0,8.0,7.0,4.0,6.0,4.0,6.0
Halloween 3D Printable STL Set - Files ready this Halloween!,successful,0.9004315082422754,6.0,8.0,9.0,6.0,4.0,5.0,2.0,7.0
SankÃ¤ | ð¥­â»ï¸ð½ Eco-friendly Sneakers in Mango leather,successful,1.3892934668838142,6.0,8.0,9.0,7.0,6.0,8.0,4.0,8.0
ExamPrep AI App,successful,3.6975186711067876,8.0,6.0,9.0,7.0,8.0,8.0,4.0,7.0
Petscast: Smart AI Pet Monitoring Camera,successful,3.2185782726279353,8.0,6.0,9.0,8.0,7.0,8.0,4.0,7.0
Meet us on the Frontlines,successful,4.68510488032144,6.0,4.0,7.0,6.0,5.0,4.0,3.0,7.0
Cute Amigurumi Marine Jellyfish,successful,4.988252746792718,2.0,1.0,2.0,2.0,1.0,1.0,9.0,2.0
The Under the Sea Plushie Line,successful,2.2474629012134306,2.0,1.0,6.0,4.0,2.0,3.0,8.0,4.0
Iron & Rock,successful,2.8531939169661316,2.0,1.0,6.0,4.0,3.0,2.0,8.0,5.0
Letters to Carole Feature Film,failed,7.077063547063817,4.0,6.0,8.0,4.0,3.0,2.0,2.0,4.0
"Ortho-Gel Socks, foot skin protection device",failed,6.726337020109058,6.0,4.0,8.0,7.0,5.0,6.0,4.0,7.0
Writer's Bloc,successful,2.3405932081659078,4.0,6.0,8.0,5.0,3.0,2.0,2.0,6.0
Launch Your AI Business with 6 Ready AI Apps - Code & Guide,successful,2.783871787755615,8.0,6.0,9.0,7.0,5.0,8.0,4.0,7.0
Ludocene: Game Discovery From People You Trust,successful,5.309270189489201,8.0,6.0,9.0,8.0,7.0,8.0,4.0,7.0
Ace Your ML Job Interview: The Proven System for Success,successful,2.6851832763389094,8.0,6.0,9.0,8.0,7.0,8.0,4.0,8.0
I want to buy a van for the Chubby Star Shoppe Mobile Store,successful,2.314150960335395,6.0,7.0,8.0,6.0,7.0,5.0,4.0,7.0
Lucky Septapus: A Handmade Plush for Good Fortune,successful,0.723684100330364,2.0,6.0,8.0,4.0,5.0,3.0,2.0,6.0
Crochet Socks Design,successful,2.6039223372211695,6.0,4.0,7.0,6.0,3.0,5.0,4.0,7.0
The Game,successful,3.014882746285897,6.0,4.0,8.0,6.0,5.0,3.0,2.0,7.0
"""The Player""",failed,4.395612175268294,2.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0
MEETING PLACE,failed,6.858404690544973,4.0,2.0,6.0,4.0,3.0,2.0,6.0,5.0
DEFI AI Smart Pill Bottle | Donât Ever Forget Your Meds,successful,3.3569212019597083,8.0,6.0,9.0,7.0,5.0,8.0,4.0,7.0
Launch a stunning AI chat assistant for iOS - CODE & GUIDE,successful,2.453190778129133,6.0,8.0,9.0,7.0,6.0,8.0,4.0,7.0
Heroic Bases - Premium Display Bases for your Favorite Minis,successful,1.146381103924753,4.0,6.0,8.0,5.0,4.0,3.0,2.0,7.0
Support Snakes Rebrand\\Crocheted Plushies for Mental Health,failed,2.848883942286584,6.0,4.0,8.0,7.0,6.0,5.0,4.0,7.0
Help Me Turn My Crochet Passion into a Reality â¤ï¸,failed,4.31711428564313,4.0,2.0,6.0,4.0,3.0,2.0,2.0,4.0
Science Stories for Grown-Ups,successful,1.4346444725452745,6.0,7.0,8.0,6.0,7.0,6.0,4.0,8.0
ANIMUS,failed,3.810465516756535,2.0,3.0,8.0,6.0,4.0,2.0,2.0,4.0
Outpour: Live From Houston,failed,5.598591818117274,4.0,2.0,6.0,4.0,3.0,2.0,2.0,6.0
Caleb Russel Kennedy's Dream Album,failed,5.696764904797437,4.0,2.0,6.0,4.0,3.0,2.0,6.0,5.0
zuker loafer,failed,4.512589619480386,6.0,2.0,8.0,6.0,4.0,5.0,3.0,7.0
MORE'S,failed,4.357430397625063,6.0,4.0,8.0,7.0,5.0,6.0,4.0,7.0
Digital Witch Mayura Acrylic Stands,successful,2.3416860697916118,6.0,4.0,8.0,6.0,5.0,7.0,4.0,6.0
Make/100 silver 'impact' rings.,successful,4.410031412992858,4.0,2.0,6.0,4.0,3.0,2.0,8.0,5.0
Give Faith a Try Music Video,failed,6.5140733026667785,2.0,1.0,3.0,2.0,1.0,1.0,6.0,2.0
Saving Grace,failed,5.619314550936356,2.0,1.0,6.0,4.0,2.0,1.0,3.0,2.0
Blunote Ministries Music Funding Project 2019,failed,5.608524918457776,6.0,4.0,7.0,6.0,5.0,6.0,4.0,7.0
Giving hope to people across the globe through Faith music.,failed,5.919601299256212,6.0,2.0,7.0,5.0,4.0,3.0,2.0,6.0
Bold Shoes for Bold Personalities by Tombo,failed,8.135063366520978,4.0,2.0,6.0,5.0,3.0,4.0,2.0,6.0
Aesop's Fables: Illustrated in Glass - An Art Book,successful,1.6421344277323358,6.0,8.0,9.0,7.0,6.0,5.0,4.0,7.0
SHADES AND SILVER: The Audiobook,successful,1.6180904197171697,8.0,6.0,9.0,8.0,7.0,6.0,4.0,8.0
LGBTQ DRAMEDY SERIES BLATANTLY BIANKA - SEASON 2,failed,4.646999644573475,4.0,6.0,8.0,7.0,5.0,4.0,3.0,6.0
15 Strokes Video Series,failed,9.025880896245447,6.0,2.0,8.0,9.0,4.0,5.0,3.0,6.0
Tahlil Plus,successful,1.5838358769328276,8.0,6.0,9.0,7.0,8.0,8.0,4.0,8.0
Sparkling Dreams: Empowering Jada Ford's Handmade Delights,failed,5.606265153872371,2.0,1.0,6.0,4.0,3.0,5.0,2.0,4.0
Bergquist's Blvd: A handmade crochet plushy business,failed,7.355546921877888,4.0,2.0,6.0,4.0,3.0,5.0,6.0,5.0
Knitted Burgers,failed,5.936812652675956,2.0,1.0,3.0,2.0,1.0,1.0,8.0,2.0
Urbanista: Urbanism meets Minimalism Shoes,failed,5.479710366695465,4.0,2.0,6.0,5.0,3.0,4.0,2.0,6.0
"""With your hands in my heart"" / Christian Hymns on Guitar.",failed,7.512914945194398,4.0,2.0,6.0,4.0,2.0,3.0,2.0,4.0
Night Market: The Exchange of Dreams by Civil Art - Book,successful,5.8607489664163275,6.0,4.0,8.0,7.0,5.0,6.0,3.0,7.0
AKOA,successful,2.176419268521247,8.0,6.0,9.0,7.0,8.0,6.0,4.0,7.0
Midnight on the Borough - Film set during New Year's Eve,failed,4.092379258785456,2.0,4.0,6.0,5.0,3.0,2.0,8.0,6.0
"In the Dark, an LGBT feature film.",failed,8.241628961899682,8.0,2.0,6.0,4.0,3.0,2.0,4.0,5.0
SÃLEX | The best shoes are your feet,failed,7.509301576123639,6.0,4.0,7.0,5.0,3.0,6.0,4.0,6.0
Make 100 glass plant buddies - Handmade glass mushrooms!,successful,0.6958550836420319,6.0,8.0,9.0,7.0,6.0,8.0,4.0,8.0
"Community Center for Bhakti Yoga, Kirtan and Ayurveda",failed,7.322098118817562,4.0,2.0,6.0,4.0,3.0,5.0,2.0,6.0
TOMOTO,successful,1.0016055519068867,8.0,9.0,9.0,8.0,7.0,6.0,4.0,8.0
Lust's Little Helper: the 'Little Black Book' Mobile App,successful,3.221422218147252,8.0,6.0,9.0,8.0,7.0,8.0,4.0,7.0
Viral Spiral,successful,7.010259027639827,6.0,4.0,8.0,7.0,5.0,6.0,4.0,6.0
Jayson Gets a Tattoo and Drinks Beer,failed,5.942900882760698,2.0,1.0,6.0,2.0,1.0,1.0,9.0,2.0
West Bay Sneakers,failed,5.134489597026311,4.0,2.0,6.0,5.0,3.0,4.0,2.0,6.0
"""Open, Stay"" - A Staged Concert",successful,1.5095378567006978,6.0,4.0,8.0,6.0,7.0,5.0,4.0,7.0
Have you Seen? The Podcast,failed,7.6974889222519725,4.0,2.0,6.0,4.0,3.0,2.0,8.0,4.0
RouteMe: Smarter Scheduling & Routing for Small Businesses,failed,5.62533710265412,8.0,6.0,9.0,8.0,7.0,6.0,4.0,8.0
Kampar is a restaurant for diverse and underrepresented food,successful,3.8391156287646,6.0,8.0,7.0,8.0,6.0,7.0,4.0,8.0
StarBreaker - The Animated Series,successful,0.9066003524221566,2.0,6.0,8.0,4.0,5.0,3.0,4.0,6.0
Freak Forward,successful,0.9302556356659153,6.0,8.0,9.0,7.0,5.0,4.0,3.0,6.0
Extra Ordinary,successful,2.43991925147348,6.0,4.0,8.0,7.0,5.0,3.0,2.0,6.0
Xena: Warrior Musical Live Recording & New Cast Album,successful,2.2941013284784093,8.0,6.0,9.0,8.0,7.0,5.0,4.0,8.0
"Ian & The Dream ""California Cauliflower"" - Be the Dream",successful,4.9580126114829595,4.0,2.0,6.0,4.0,3.0,2.0,8.0,4.0
Foxes At Work,successful,2.3306715516572227,8.0,6.0,9.0,7.0,8.0,6.0,4.0,8.0
Ãdeske Patisserie Opens a Brick & Mortar,successful,2.799140438306642,6.0,4.0,8.0,6.0,5.0,7.0,4.0,8.0
Kompreno: one subscription to Europe.,failed,5.661719684509303,8.0,6.0,9.0,8.0,7.0,8.0,4.0,8.0
Dolan Springs Community Wellness Center Born From Garage,failed,8.620510415041595,6.0,2.0,8.0,4.0,3.0,5.0,4.0,6.0
Micro-facts Learning App,failed,1.8127652120151538,6.0,4.0,8.0,7.0,5.0,3.0,4.0,6.0
Taylor Cochran's Debut EP,successful,4.513314544100988,4.0,2.0,6.0,4.0,3.0,2.0,2.0,6.0
WerePanther - Vtube Movie,successful,3.1088121175878767,6.0,4.0,8.0,6.0,7.0,5.0,4.0,6.0
Dracula - Illustrated Deluxe Edition,successful,0.8768416919271627,2.0,6.0,8.0,4.0,7.0,5.0,3.0,8.0
Wonders Of The Water: A New Musical,successful,4.4678117555661405,4.0,2.0,8.0,6.0,4.0,3.0,2.0,6.0
Passbot.io - Password & 2FA Manager Integrated in Workspace,failed,2.0374372859093457,8.0,6.0,9.0,7.0,5.0,4.0,3.0,7.0
Total Opposites: An Animated Short Film,successful,4.045129841013663,6.0,2.0,8.0,4.0,3.0,2.0,4.0,6.0
Podcast: The East West Grind,failed,8.784284205633766,2.0,1.0,3.0,2.0,1.0,1.0,8.0,4.0
CleanTechnia - The Untold EV & Cleantech Stories Micronation,failed,5.281796848547737,6.0,4.0,8.0,7.0,6.0,5.0,4.0,7.0
Monomize: The All-In-One Workspace Solution,failed,4.972571925610102,6.0,4.0,8.0,7.0,5.0,3.0,4.0,6.0
"Necesito Dejarlo | Quimera, mÃºsica y animaciÃ³n en un corto",successful,2.075912305320543,8.0,6.0,9.0,7.0,5.0,4.0,4.0,7.0
Far-Fetched: The Animated Pilot That Wouldn't Die,successful,3.5705177234629915,6.0,8.0,9.0,7.0,6.0,5.0,4.0,7.0
The Dinner Ghost: 3D Animated Short film,successful,1.1919346801038033,2.0,1.0,8.0,6.0,2.0,1.0,2.0,4.0
Death by Brisket: A Paranormal Cozy Mystery for Witchstarter,successful,0.5463524575293166,6.0,8.0,9.0,7.0,6.0,8.0,4.0,8.0
Staten Island! The Musical,successful,4.950175220414678,2.0,1.0,6.0,4.0,3.0,2.0,8.0,4.0
"Albino Squirrel Productions presents ""Turnabout Musical""!",successful,1.6960522929093202,4.0,6.0,8.0,7.0,5.0,6.0,4.0,7.0
"Ghost Light Theatricals Presents ""Spring Awakening""",successful,4.36363276707162,4.0,2.0,6.0,4.0,3.0,2.0,8.0,6.0
Daddy Long Legs the Musical,successful,4.713675737920619,6.0,2.0,8.0,4.0,3.0,5.0,4.0,7.0
Manifest Monthly,failed,2.203601631423534,6.0,4.0,8.0,6.0,5.0,4.0,3.0,6.0
Robotto.mx,failed,2.815255101316402,4.0,6.0,8.0,7.0,5.0,4.0,3.0,6.0
Bot Gamer News,failed,5.105048186354297,8.0,2.0,9.0,6.0,7.0,5.0,4.0,6.0
DiscoverConnect: The Future of Human Connection,failed,4.252306946806091,8.0,4.0,9.0,8.0,6.0,7.0,5.0,8.0
"TÃ¡ng, an animated short film",successful,1.0005210891782934,6.0,8.0,9.0,7.0,6.0,5.0,4.0,8.0
Want to learn CHARACTER DESIGN?,successful,2.802546857470205,6.0,4.0,8.0,6.0,5.0,7.0,4.0,8.0
Smells like UpDawg in here! Gourmet hotdogs coming soon.,successful,4.476233430050187,6.0,7.0,8.0,6.0,5.0,7.0,4.0,8.0
Carisa Turner Records Her Second EP,successful,5.731955573591826,4.0,2.0,6.0,4.0,3.0,5.0,2.0,6.0
Northern Frights: New Scandinavian Ghost Stories,successful,1.282697949361481,4.0,6.0,8.0,4.0,5.0,3.0,2.0,7.0
DiagnÃ³stico de AverÃ­as de AutomatizaciÃ³n Industrial,failed,2.809439824649913,8.0,6.0,9.0,7.0,5.0,4.0,3.0,7.0
